time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
9.625993884995610017e+01 8.911441923957619338e+01 9.408379934439504666e+01 8.868642374587504662e+01 1.237779022817429961e+02 1.040560350185532741e+02 1.035682724070966714e+02 9.619917241125608598e+01 9.651497745799346717e+01
9.111710772668831737e+01 1.046782611910265786e+02 1.134168251695505347e+02 1.014113666638674545e+02 1.076644886613475620e+02 9.910838582732665714e+01 1.083758629940629419e+02 9.057700870188641318e+01 9.718546339213023089e+01
1.069815141585076645e+02 9.926056912571513635e+01 1.140618125254119946e+02 9.408027701843766977e+01 8.824930483042167850e+01 9.536641964648529779e+01 9.985558988067190000e+01 1.095584432797991781e+02 9.747206223915634382e+01
1.057097140617259896e+02 1.014567887815498466e+02 9.665205683012663940e+01 8.885610212457179102e+01 9.846099753306782532e+01 9.662457407557913314e+01 9.928649655377112992e+01 8.682773055631250259e+01 9.709529239422597868e+01
9.864872164796527443e+01 1.037332255559388727e+02 1.118075483103249894e+02 9.325385404526127786e+01 1.015652355112448646e+02 1.045839288897634987e+02 9.801091771254921525e+01 1.091699859679101792e+02 9.338417137151532188e+01
9.556328168295827652e+01 1.063900344212497373e+02 1.105611809553870444e+02 1.012878628674292827e+02 1.056253996924635743e+02 1.064176278613138322e+02 9.783617897696980492e+01 1.101050898005047145e+02 9.506062184243491231e+01
1.115197035100861029e+02 1.060458877049413076e+02 1.259409423611605234e+02 1.133749609596441275e+02 9.865511547802344694e+01 9.788173143449321856e+01 9.752632239786638024e+01 1.188671415757127647e+02 8.977992946854396905e+01
1.092832639309378209e+02 1.188862617174173977e+02 8.861653869395533434e+01 1.048144429305649794e+02 9.954905996785677758e+01 9.358926135163670779e+01 9.742694597905173737e+01 1.043973471064456930e+02 1.031281117502061733e+02
1.040200890512397223e+02 1.135375951923622324e+02 9.961558338522787892e+01 1.012209416958819048e+02 9.045845504456806907e+01 1.022375822294986847e+02 1.091652650004006659e+02 1.004896488157991143e+02 1.082446751565095298e+02
1.080942001074673726e+02 1.033762965063732508e+02 9.919269671218293638e+01 1.126710846059186935e+02 9.051564588524071553e+01 1.039595959935587643e+02 8.768794295114660997e+01 1.005986255348353211e+02 9.388784338084555259e+01
1.052665328911152045e+02 8.929784719931222980e+01 1.013282105697591078e+02 8.542745820875886409e+01 1.213227707200251615e+02 9.652085042402390513e+01 8.184273174987660582e+01 1.038052964848089914e+02 1.017796207702766225e+02
1.001143272745191268e+02 1.028910290856382090e+02 9.534125597496661442e+01 8.704987604938540358e+01 1.180408078440684250e+02 1.139486908319638871e+02 9.592042981621784747e+01 9.562626851564159836e+01 1.096403319314880918e+02
1.041956910638243130e+02 1.035685915713419831e+02 1.018023476516824957e+02 9.207197168111315477e+01 7.835626455463587092e+01 1.029318149133774085e+02 8.706986937745693922e+01 8.979173353729393625e+01 9.755871683543760753e+01
1.038251995557676963e+02 9.961122703389855815e+01 9.463295971433851150e+01 1.102289910127692849e+02 9.225008571983170214e+01 9.197932027892129270e+01 8.834381297658291032e+01 8.986366094107245317e+01 1.057007633816508019e+02
9.122038247559761714e+01 1.076848393507564339e+02 9.448294136949527910e+01 1.097378223239165322e+02 9.243769698633218468e+01 1.036056286892489595e+02 9.485354439942734928e+01 1.140323296110111926e+02 1.088217350387908198e+02
9.635806256535215653e+01 1.128335992885639314e+02 9.078889798338376238e+01 8.968567935556853854e+01 1.061448508261367749e+02 9.631004089326455642e+01 1.025205834544038908e+02 1.098068117873260547e+02 1.034984453049996631e+02
1.008288015456022322e+02 9.833404491310369622e+01 1.101659407840395630e+02 9.257496166327881326e+01 1.042868565959294358e+02 8.837659779403564642e+01 9.491638746798585657e+01 1.019040718208388370e+02 1.153863537021704246e+02
9.492091825247149472e+01 1.054152159313794499e+02 1.051536341616323114e+02 9.364768261697925311e+01 9.901866040980884520e+01 1.061902575617608591e+02 1.008526474398872352e+02 1.014011338377400335e+02 9.256497087538082269e+01
1.010882410232798634e+02 1.220423167328607406e+02 1.078546707558119664e+02 9.003796428106660699e+01 1.006218486927869122e+02 1.015844708483773928e+02 9.958453369546236900e+01 9.160068047127504087e+01 9.741838962775196364e+01
1.049876213343527240e+02 1.062478147320019275e+02 9.515081176328868651e+01 9.189640228192456561e+01 9.458526138589309085e+01 1.015056283774865165e+02 8.332284464396644807e+01 9.614586248176777872e+01 1.093139164049557479e+02
1.088590638550442122e+02 1.066280362923187681e+02 9.703237968658841339e+01 1.088956361765144862e+02 9.640501694408752087e+01 1.060312544608017618e+02 8.296304129890017975e+01 8.642502379096619336e+01 1.070155864949651061e+02
1.041182654779435666e+02 9.065877223710405985e+01 1.133813629625886676e+02 9.707126413552410327e+01 1.090168185145088557e+02 1.125806569161589152e+02 8.483092732454214513e+01 9.779468803867966642e+01 1.014669145088758455e+02
1.039788223534119993e+02 1.067622296531354777e+02 1.144859667922423370e+02 1.085479171120431943e+02 9.739694035889760926e+01 9.659717631383178116e+01 9.789438477465527910e+01 1.024703294385905963e+02 1.003380988361833204e+02
1.077220848225084922e+02 1.086317380636021852e+02 9.877599222580852256e+01 9.909984606688470876e+01 1.145565487575809556e+02 9.591605873569221785e+01 9.936192992224894738e+01 1.097306644401009521e+02 1.018749896994533515e+02
9.853931634216512236e+01 1.075275021909098001e+02 9.590779568120669296e+01 1.018340212630759680e+02 9.251975991315008230e+01 9.294528938707128418e+01 1.011984645254295998e+02 1.042834178760943473e+02 1.056216527245984054e+02
9.350104744137345847e+01 1.012984600825866437e+02 7.751579325324351544e+01 9.906323788344505488e+01 1.069584339857857600e+02 1.060207721101992320e+02 9.969247390180426294e+01 9.447123031294100315e+01 1.020082372358118619e+02
8.424577303651054194e+01 9.644791099438741355e+01 9.753586530254747800e+01 1.005262952617811294e+02 9.207929570922129869e+01 1.073146976100055099e+02 1.110800829239305898e+02 1.102894810512749899e+02 1.062404906726546017e+02
9.409365102926156510e+01 9.967802251523877999e+01 1.108225774465617235e+02 1.051378056754346204e+02 1.116155322733730912e+02 1.009400708328459757e+02 1.123645220925267978e+02 1.088235657696354366e+02 8.908393694378602845e+01
9.522032219969250377e+01 9.600554592893260519e+01 9.482917789893838290e+01 9.720435886680162696e+01 9.625870720419095505e+01 9.396436963435554901e+01 9.542537029592934061e+01 1.013398138836632256e+02 9.931866329016935424e+01
1.021370705708313835e+02 1.013958062672350309e+02 9.499640970936829376e+01 1.043306159952408905e+02 1.097141524717158489e+02 9.623724324971018973e+01 9.870279667343915264e+01 9.223148877887503261e+01 1.131613249314986973e+02
9.990140574985075261e+01 9.174825201151365661e+01 9.893037027923540450e+01 1.060172840861584973e+02 1.003737990241715181e+02 1.020925965919528267e+02 9.995900602810043267e+01 9.710807327752368678e+01 8.520774474758192696e+01
9.543760608480366159e+01 1.109493495528369351e+02 9.839189241237642136e+01 1.023665160164080987e+02 1.003366925332403667e+02 9.473810682395917127e+01 1.046686506370075165e+02 9.540185789956537121e+01 1.143221297438122406e+02
1.027204655680468619e+02 1.092513803214842483e+02 1.005588320692215802e+02 1.042409925634017611e+02 1.106265972561883757e+02 1.082530238179154196e+02 1.107605814774326092e+02 1.027395989090173032e+02 9.283981217061194968e+01
1.138356216548998248e+02 8.885757855434286512e+01 9.809264500770515838e+01 1.081389608529736819e+02 1.087614937556647163e+02 1.010515538170024001e+02 9.017012748593712956e+01 1.023040663164019293e+02 1.026694786405308548e+02
1.111007370681124655e+02 1.021734139470993910e+02 9.462178709917199626e+01 9.898643574614877139e+01 1.063053788899734116e+02 8.750160606612885772e+01 9.961133410433674840e+01 8.914081156274595230e+01 9.501042603067755010e+01
1.188958819829090032e+02 1.087306417166332437e+02 1.018629586722735922e+02 9.086993736703223590e+01 9.016206600198481169e+01 1.207573850763071590e+02 1.059242694606172961e+02 1.063776530301817473e+02 8.998764799421235239e+01
1.089886220936183747e+02 9.786946033104516118e+01 1.044195727114182546e+02 8.608922125194534658e+01 8.925197118347857383e+01 1.290122409158994117e+02 1.168243203846914753e+02 8.787247400342960191e+01 1.085181591250842530e+02
1.087685342953086973e+02 9.839535291799924721e+01 9.373070521037266190e+01 1.191656243779590341e+02 9.846732323800652864e+01 1.133521401913759803e+02 1.123985118213953740e+02 1.042877878988629448e+02 9.747387631741463565e+01
1.092175028767441916e+02 1.070988074249501807e+02 9.647658144013028902e+01 8.309633381231439841e+01 1.130273348784513132e+02 9.980331805963639624e+01 9.177565534372531886e+01 1.001181325930595705e+02 8.565353211180044468e+01
1.073484173780178565e+02 1.018457749756869646e+02 1.085242063632745726e+02 1.183921070170922860e+02 9.738103043828989769e+01 9.887273831207082253e+01 1.007516616309349615e+02 9.680300667522963920e+01 9.501863644342279258e+01
1.099199017027195566e+02 9.353170142452907498e+01 1.125610839753395567e+02 8.260497464465434803e+01 1.015520358977356921e+02 9.499917728658250837e+01 9.357735989849967950e+01 9.678134780434442064e+01 1.150234679695063846e+02
1.198431342555737018e+02 1.077390702285672432e+02 9.424857105969233828e+01 9.309009094695285569e+01 1.078151314553697233e+02 9.660862700191566432e+01 1.144946596246968085e+02 9.835892050514439688e+01 8.730380389187870094e+01
7.861578222903781921e+01 1.086222014466687114e+02 9.987547427323573856e+01 1.021360364314926272e+02 1.109411054496910509e+02 1.159240825774147368e+02 1.034158831545449573e+02 7.805936637612752804e+01 8.682792144752363583e+01
7.857508443348456240e+01 1.043402362170870390e+02 9.976885195389534999e+01 1.013652450669926139e+02 1.124754711145231312e+02 1.098351332021996996e+02 1.044662675127634373e+02 7.988153575176747268e+01 8.614077357845924610e+01
8.480527268332134838e+01 9.824258918160033716e+01 1.041560969209896825e+02 8.563543787615233782e+01 1.089748134183583232e+02 1.046969545503431505e+02 9.410875861156128508e+01 8.647639418229522335e+01 8.897151207150473340e+01
1.064727817624877702e+02 9.942897696136162722e+01 1.053694807907678808e+02 1.046294761296864806e+02 8.983752956448095972e+01 9.640608641848602645e+01 8.783007204876177809e+01 8.704447035950444445e+01 9.159345056277210517e+01
9.411204864450012053e+01 9.516191743880256126e+01 9.047030225947429471e+01 1.011848312885304608e+02 9.235001915250701643e+01 1.131606736456781732e+02 9.826905252000395308e+01 9.659963495577980552e+01 9.810478058442942029e+01
9.853308697914252434e+01 9.786763867924776150e+01 9.103224760428575735e+01 1.077368397916176264e+02 9.734985729490641404e+01 1.056810711338088140e+02 9.782236533162728165e+01 9.976699337530138223e+01 9.040581588585806116e+01
9.540520039659617169e+01 9.931806642945429076e+01 9.578271159640219423e+01 8.744123967574969924e+01 9.987077487396983599e+01 1.046689337394254835e+02 1.065240297901189876e+02 9.266525404971763180e+01 9.409418707245761482e+01
9.842891080047313324e+01 1.038734234052530212e+02 9.636561690634320598e+01 8.950428884557891251e+01 9.428766665730984187e+01 1.105081699033512308e+02 9.995370708479649124e+01 1.180854836037329960e+02 1.009328547504819653e+02
1.109725852798477774e+02 8.858239550758234770e+01 8.319879342368754749e+01 9.195645443318690582e+01 1.045972273165926651e+02 1.137608393486021896e+02 9.787981768526555015e+01 1.136529027123774682e+02 1.026027151128210448e+02
1.170223300078766471e+02 8.926472955274620347e+01 8.648327066312891986e+01 9.433321587502982197e+01 1.152858559720753533e+02 9.511716753914328137e+01 9.408723378240256352e+01 8.703381942102025448e+01 9.270394818390442992e+01
1.061814437628086694e+02 9.361406721283522359e+01 9.024567440604587887e+01 9.567527891756860470e+01 9.707363970516385621e+01 8.709675141643238305e+01 9.905638825483947585e+01 1.137535035375772452e+02 9.880987019103579883e+01
9.774435173667916388e+01 9.517351271496563925e+01 1.088890208545646772e+02 8.534086233616091022e+01 9.054887550439272559e+01 1.089232590026228422e+02 9.431982350319914588e+01 1.109876526877616527e+02 9.885906198773079723e+01
1.050467238507818024e+02 9.921636908865906435e+01 1.077160413482950361e+02 1.164180876445174420e+02 9.430330945718100111e+01 9.334369022914789582e+01 9.556263652489262483e+01 9.061678271735290480e+01 9.453781623209505369e+01
1.040907449325987812e+02 1.023152705950066945e+02 1.085305260726292005e+02 1.171724500192983527e+02 9.350534621294396231e+01 1.094931572645330533e+02 1.004654833697868526e+02 1.102979876779489814e+02 1.055088540791795424e+02
1.053979540513523716e+02 9.502541931139633391e+01 9.657980088183040834e+01 1.192074559026827245e+02 9.599266985309374434e+01 1.008449669840999974e+02 1.001522767425784366e+02 1.068279002352840905e+02 9.574958403249658545e+01
1.213381774600833296e+02 1.042273184800057209e+02 8.329033535961566770e+01 1.063102244549553177e+02 9.046220497432658192e+01 1.038196672745257274e+02 9.319540525522560870e+01 9.450495395857055314e+01 9.765176599374252930e+01
1.017003127761138757e+02 1.094949029148951070e+02 7.808117463634141586e+01 9.213628266927403843e+01 1.079192519622268662e+02 1.021252762026069973e+02 1.134910538315330086e+02 1.086099949888410237e+02 1.004585466940884260e+02
9.463993915957642855e+01 9.251006495943381935e+01 7.560653558070427493e+01 1.005577058722610673e+02 1.047121183096298154e+02 9.284543245671795830e+01 1.098546297927442623e+02 1.132704538116563668e+02 1.048772022641107213e+02
9.343526474475964960e+01 1.014994312332645165e+02 1.064835046928144209e+02 1.042689417603081665e+02 1.011811507993209887e+02 1.050163145256180712e+02 9.860690482772767496e+01 1.086944072774524273e+02 1.052535479147296655e+02
8.968387510706766363e+01 9.032174133502176971e+01 1.068586632266294032e+02 1.003669877428417863e+02 1.070016446899543894e+02 1.002959196712803589e+02 1.093911788533493166e+02 9.570723175163986696e+01 1.104274285810444809e+02
8.683833340074788509e+01 9.012713859597563726e+01 1.056899494577539826e+02 9.889326864420164043e+01 1.055318336160661090e+02 9.816656699880476822e+01 9.523734123135088225e+01 8.683097097914006213e+01 1.139583971291272491e+02
1.065645354355697947e+02 1.129790707288554472e+02 1.008068155320806483e+02 1.207614508402348292e+02 1.111160443162267200e+02 9.503241052204771222e+01 1.127709120563367264e+02 9.788184865784704414e+01 1.136651258791117982e+02
1.053417908920426100e+02 1.210636019419612666e+02 1.054117060260369669e+02 9.427129401596678804e+01 9.363508406155187913e+01 9.686998186294655966e+01 1.092344371439476021e+02 1.103227652109171260e+02 1.133111979312230062e+02
1.101503610327885951e+02 1.089062264084993785e+02 1.008049688028710449e+02 1.143276467864998551e+02 9.016460376872151983e+01 8.948516608374387715e+01 1.044876388628729558e+02 1.085894898821349130e+02 9.131736011619710780e+01
1.098990883397915326e+02 1.010792085662881163e+02 1.140766343709635606e+02 9.371880836497113876e+01 9.822337406917250746e+01 1.041549644125111485e+02 1.009504221639028998e+02 8.880170585783535842e+01 1.133006796183155984e+02
6.872371734105426810e+01 1.107069732556546739e+02 9.135958381662425154e+01 1.084408733606203441e+02 9.136471397437563269e+01 7.802436547317469717e+01 8.979144913533075112e+01 8.443541048415364969e+01 8.918305656299659745e+01
7.889920636385075170e+01 1.065212325800796123e+02 1.024389328318680441e+02 1.232318310608917642e+02 1.051390826331535919e+02 7.653722133903573877e+01 8.845075357594788557e+01 1.028497104311768027e+02 1.047131410960255238e+02
7.878446935854648814e+01 8.890681014614843036e+01 1.073573584413636013e+02 1.209685344510045582e+02 1.033772958674174163e+02 9.144645500676654137e+01 8.474895334030213689e+01 8.977448756271481045e+01 9.900786032519292235e+01
8.020356522689128553e+01 8.696623788803989896e+01 1.058936440287782261e+02 1.159661600514681936e+02 9.241981455160986059e+01 8.145954478279089983e+01 1.073041094666965307e+02 9.407399346039223076e+01 9.846664179847817877e+01
1.114464077785035556e+02 9.666102749111230708e+01 9.298642592019737663e+01 1.066225182030187142e+02 1.008065323608107633e+02 8.584437260293805139e+01 9.909166166162114564e+01 1.078733129692796808e+02 1.011121166864211602e+02
9.846446336639186825e+01 1.024216127877114957e+02 9.794349669047889506e+01 1.072485654233039725e+02 9.704785713080113396e+01 1.111590931034869811e+02 9.454431816650826192e+01 1.022515384917819148e+02 1.055099066692398111e+02
9.130906563642815854e+01 9.360260661741176591e+01 9.520249992817527129e+01 8.577482317248924915e+01 9.526872696022756770e+01 1.144908130006589317e+02 1.136418416255458368e+02 1.008936014055597497e+02 1.096252298946235157e+02
8.253201303404408407e+01 9.945956365052080628e+01 8.195097750358425515e+01 8.111526951286603548e+01 1.009614608213255025e+02 1.053859405888900937e+02 8.768660060812517543e+01 8.737750233212734940e+01 1.090942906775224088e+02
1.013149280509691010e+02 9.207192241013336798e+01 1.179106584889002534e+02 8.546877300469643046e+01 9.241050918178899565e+01 9.947281060630399452e+01 8.469959783931452080e+01 9.081108717158382149e+01 1.101381364301488190e+02
9.910583045728613172e+01 9.741794911788704781e+01 1.145120498103370892e+02 8.010502968798436996e+01 1.063115277816717281e+02 1.156711739144000148e+02 9.565474919233832907e+01 1.072858275906967407e+02 1.082516299607233918e+02
9.717645112157055109e+01 1.011706818303369317e+02 8.893458258350257495e+01 9.435858975181810138e+01 9.350186203526442341e+01 9.853026680188195030e+01 1.078087599174306206e+02 1.075309146702463465e+02 1.027567291236744325e+02
1.058861159217980088e+02 8.653224125874612582e+01 1.001167354271465229e+02 1.079201805697063321e+02 1.072504688760871829e+02 1.011016903225933135e+02 9.653607151997687197e+01 1.112215297051917702e+02 1.027520184044186635e+02
1.088804401230773209e+02 7.870724065040437267e+01 9.036732544348856777e+01 9.511013979569261778e+01 8.358073860424072166e+01 9.443181877654620848e+01 1.172484918210646470e+02 9.187787244008524112e+01 9.203350884275047861e+01
