word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	
7.190177122333743398e+00 8.623090637688978433e+00 9.382810794194568871e+00 8.103896859792049767e+00 9.842055161228092430e+00 5.225119418432716323e+00 7.169101734959184569e+00 9.813477374566520695e+00 6.365522304082388061e+00
9.303564492461099178e+00 7.314034898509810034e+00 6.598378815442329071e+00 8.651906060356845174e+00 8.015778333120072929e+00 8.376710583234384444e+00 7.593722406271929515e+00 8.478677511966512981e+00 6.916517879862414730e+00
8.555999754340174235e+00 7.745777955084478528e+00 9.315860884557519483e+00 9.067125560285962393e+00 9.072748296226745168e+00 9.325240922930730036e+00 3.647271815500820580e+00 7.900858792644504192e+00 9.166021392449465566e+00
8.827121611198460727e+00 9.844949378875227808e+00 8.338819520553553133e+00 8.018626816871831764e+00 7.592055970839174606e+00 9.377300988898570111e+00 7.199052748968433946e+00 9.462357947750923870e+00 6.712089296718358966e+00
7.539917936592200221e+00 6.792073131329084745e+00 9.096498598136186331e+00 9.382479926657159908e+00 7.083162479998610372e+00 7.772236187632345583e+00 6.899936790044400858e+00 9.277322008091097416e+00 7.098359198781165169e+00
5.582566284524729916e+00 6.959768197957155955e+00 8.653132519406794287e+00 6.809824077186809710e+00 7.820776366894314435e+00 8.893317775613095222e+00 9.977531022806093830e+00 5.916031787066610370e+00 6.704621231340061271e+00
8.530877888908896978e+00 7.056104638525154904e+00 9.969379876313333000e+00 9.251520034519799651e+00 9.325801231398614277e+00 5.627167731239357096e+00 6.336164029397857611e+00 7.525146907476771396e+00 7.980111717189625864e+00
8.079260489071014462e+00 5.960584712250076578e+00 4.516740454957203887e+00 7.122921418483446843e+00 9.423590950667321664e+00 4.950756969285809106e+00 6.428222215564312059e+00 9.932190239056120973e+00 8.985194036760178804e+00
8.965472990458383862e+00 5.215067413969912025e+00 9.462263591369623583e+00 6.935866205864105183e+00 9.234081304842181481e+00 9.900580562646659644e+00 9.325291040260772490e+00 8.630876240227546958e+00 7.545339157113024164e+00
8.354260740929905893e+00 5.516277364090560908e+00 7.626808358923471864e+00 5.280268456437015701e+00 6.858077066869794791e+00 7.177779182652086476e+00 5.297243252419140624e+00 9.379483174999144524e+00 9.033636612560034251e+00
6.319972827761769274e+00 7.450307999736566877e+00 9.398367086160837047e+00 5.895618334800681204e+00 6.480127634904626177e+00 8.234484683258058269e+00 7.021974441400327116e+00 9.448748617486582901e+00 6.737496145882462706e+00
7.420766579733186319e+00 7.569237373441785266e+00 9.191271369724697493e+00 6.602574870731087842e+00 4.476486026637743976e+00 6.079817153700733279e+00 9.316310260512322472e+00 8.357893449775973593e+00 8.785581327408278796e+00
8.860971222636960576e+00 7.031634165601101216e+00 8.813374307061504709e+00 7.228582242279887993e+00 8.416863202052995874e+00 4.787527979166228853e+00 6.852056594233442155e+00 9.875002764174009684e+00 7.875167150086262779e+00
8.867839231286058777e+00 9.770976966930764007e+00 9.266908725721750173e+00 6.846896687422109551e+00 8.142899302442561549e+00 7.090336446826833949e+00 9.368822428577447070e+00 7.141415504815532778e+00 9.947510304598283781e+00
9.235004886770351362e+00 9.475070482235523173e+00 7.488141924028718144e+00 6.746251567419933259e+00 8.762863069048464126e+00 8.065283985268013822e+00 5.976192485576833135e+00 5.708631879236668816e+00 8.164610148665763845e+00
8.170113603952076531e+00 6.922421380069945229e+00 9.886034957712773519e+00 8.613424248859141485e+00 6.664854111346298460e+00 8.347806598002373235e+00 6.385597777848790457e+00 5.615029592840925510e+00 7.964262087375697519e+00
9.097995676539131438e+00 7.912429186202871279e+00 4.644811308030551977e+00 9.937163942862547117e+00 9.079449672971094287e+00 6.306120281217999057e+00 8.944451876570337134e+00 8.235420142878579597e+00 7.033716001705641929e+00
8.262508327181185663e+00 7.176021699409758980e+00 4.520192038350193009e+00 9.290497728883043038e+00 7.324342898075370201e+00 9.556571343096777582e+00 6.237149146048981407e+00 6.273129525694006503e+00 8.638723398094386496e+00
7.931977365799684598e+00 7.377953688484859995e+00 8.002888487041659005e+00 7.443314430318169528e+00 8.932890224606557794e+00 8.469511753254380437e+00 7.697178776270888534e+00 8.498995944897734134e+00 8.150117190050259808e+00
4.884102979254018706e+00 6.043059321920358329e+00 8.165314426897543498e+00 5.730052006017694488e+00 8.891457667054524450e+00 9.363927439942521858e+00 8.415449435688751478e+00 6.699575581245197142e+00 9.526485514721349190e+00
8.795162027640795799e+00 8.291441311540431514e+00 7.128078260489938422e+00 8.497805875348433347e+00 7.559173536241189595e+00 7.321321493280732007e+00 6.229598760539289515e+00 5.824936289039389870e+00 8.366073925735852512e+00
8.739306077776447523e+00 7.203796535093163200e+00 6.740841518507754593e+00 7.576996486500273242e+00 9.106392183337892021e+00 7.107117358267182716e+00 4.899250498919593966e+00 3.956220371887761100e+00 8.796756200572952267e+00
6.833598711928878799e+00 6.604938692412854806e+00 7.005534163439743445e+00 6.312884333018192962e+00 9.092400452708059078e+00 8.176539804034863579e+00 8.879663087180821535e+00 6.693908721160876318e+00 7.375845453335213797e+00
5.660139048864387235e+00 9.215078446536196566e+00 7.349708758966458255e+00 9.571696283298930297e+00 8.301693952675444521e+00 9.899456553887098664e+00 3.551985710403552154e+00 9.209798702182421692e+00 7.288360593018534672e+00
4.922213630139330220e+00 7.956713830610494753e+00 7.770417124888847837e+00 8.098594587920942445e+00 9.708868082036868685e+00 7.860300021668408021e+00 8.034740846286686278e+00 3.308586691274057578e+00 8.068902472924280644e+00
8.842116594029963750e+00 8.861119790629507165e+00 5.419049795014851512e+00 9.973052649109934720e+00 9.505852310461023080e+00 7.944058217422898416e+00 7.643822249750594544e+00 8.141678937983222397e+00 8.568945602235761072e+00
7.741639176600591199e+00 7.545350883648323403e+00 9.685224468155857025e+00 4.896624082219120488e+00 9.616958323459638081e+00 8.358817497012839937e+00 7.102723305713626978e+00 9.549871327171093327e+00 8.776321951237536112e+00
9.008869101934084966e+00 9.596733085656286022e+00 7.228456973544075126e+00 4.857722977797033437e+00 9.250708829234866926e+00 9.003212841719562931e+00 8.381981559000543314e+00 8.026154265863816306e+00 8.101264461351522783e+00
8.572969203656835901e+00 8.309095304962106354e+00 7.704756733576715533e+00 5.038577857723222309e+00 9.466555033412021203e+00 5.904632051071491361e+00 4.815083589183220880e+00 9.200883345526564838e+00 9.933025366670682033e+00
8.515078258903207242e+00 8.514520750203640631e+00 6.219302165644517544e+00 7.637288958996803601e+00 8.754409099865334554e+00 7.650060721283987064e+00 7.962473081911184636e+00 5.396590209022686935e+00 9.675234394421520889e+00
8.675471563449661971e+00 5.102245823499538702e+00 9.265652851467475415e+00 7.575181667737846070e+00 8.270272282521471396e+00 9.215360581249427696e+00 7.371394228009729765e+00 5.970318779101456919e+00 3.743522711664912794e+00
3.435824199251886757e+00 9.541974542080790656e+00 6.804086620171578836e+00 5.708257842541200944e+00 5.968914985357606007e+00 8.683930138657302678e+00 9.620410459509390222e+00 7.380278403226465223e+00 9.946217324936268867e+00
4.074529972079234064e+00 5.823958604932014893e+00 8.708624453201023741e+00 5.631166923021448945e+00 5.752477636189342824e+00 8.261194968598227106e+00 7.688586406446010102e+00 8.479103095495473141e+00 9.714348534192300377e+00
5.624676330390162349e+00 9.882502459679146867e+00 5.694032864765336655e+00 9.446451653174953833e+00 6.725886966658123356e+00 8.347580773436972024e+00 9.106196936339731707e+00 9.387564850396980631e+00 8.170243074019458263e+00
7.743683544919365502e+00 8.229700154008233071e+00 8.449321536795595833e+00 9.009022236921520488e+00 8.202537451319219741e+00 4.668087449406286282e+00 9.817918767552750836e+00 9.649239250634160214e+00 8.288795057704437141e+00
7.235171285984524303e+00 8.413232279258396673e+00 5.389298551980763463e+00 7.827669490797433127e+00 9.656013121032621882e+00 7.134799737488252802e+00 8.896362111456642907e+00 9.666647006383868757e+00 6.198582530366802068e+00
5.153406710055870477e+00 5.003754223878513763e+00 8.076984322297429131e+00 5.369843089982816231e+00 7.068133176468874623e+00 5.655331711390361171e+00 6.391787231887825271e+00 9.992165337416746951e+00 8.454168179750594092e+00
9.905085645755413282e+00 9.301108362169481225e+00 8.956697316366119210e+00 4.969120714594945198e+00 9.651316447993316672e+00 7.126662133714335212e+00 6.186457319487470130e+00 5.714066343483938937e+00 7.979584191621655442e+00
6.986233714520250437e+00 9.650830739384675283e+00 9.618029875815645724e+00 5.938712316593903751e+00 7.795707926433745882e+00 7.096053245061765935e+00 6.456643153083620135e+00 9.366460598658617798e+00 9.115863064245161240e+00
7.727388941079253115e+00 8.234358329938674004e+00 8.411081783246396881e+00 8.469231066029145438e+00 9.208121977339089881e+00 5.956306424515489972e+00 8.262382184973567689e+00 7.985970288809769890e+00 6.011504848924843714e+00
8.553973367968248809e+00 8.734298746051379680e+00 8.387367431317361621e+00 8.464897941566171369e+00 7.719404305545598532e+00 8.227974161088079441e+00 8.986772641069620704e+00 6.034630104359651526e+00 5.945695926976830137e+00
9.399110064964041555e+00 9.143180601344633729e+00 9.752453666007069089e+00 7.774447388309062568e+00 8.509548236279201205e+00 8.145004393449887914e+00 6.143133110504049199e+00 6.216726003429959846e+00 8.460879670327477342e+00
9.344782182749073129e+00 7.244521815257806807e+00 8.449155743526464590e+00 7.295311329832878222e+00 5.321379377119336063e+00 9.854215796401136984e+00 4.840579185110354565e+00 5.967443820552889022e+00 7.680442100844479647e+00
8.379453975058783755e+00 8.918317453409649431e+00 9.521986354218732629e+00 7.214008727671846088e+00 4.339146351891721487e+00 7.478838208893675343e+00 4.274626545136020361e+00 8.725605209768177772e+00 3.101671447093707012e+00
8.815045352090923103e+00 7.394079786375193919e+00 9.234733015082852603e+00 7.429230381598169508e+00 9.569549603605583599e+00 6.463887562818324994e+00 5.214596526223101769e+00 7.926047467717689976e+00 7.650612878095968128e+00
8.026246422391754010e+00 9.282415022765116319e+00 6.112207469676987692e+00 7.350016885904356201e+00 7.751741625587451168e+00 9.818211075480764549e+00 9.409947078398900544e+00 8.086280278093891383e+00 8.266897167373038258e+00
7.627608131628193178e+00 9.376726119802063053e+00 8.758098309782820223e+00 7.746026736592783735e+00 7.222423047467284363e+00 8.316030197341769181e+00 9.593125444774265986e+00 7.877854571758981628e+00 5.533786533280309783e+00
6.254710759073859094e+00 8.557977574768036888e+00 8.584462930285619464e+00 5.225450615604191107e+00 8.336823844774615466e+00 7.448690502485037612e+00 9.305336036350022155e+00 7.808648210352750141e+00 6.834826401984299693e+00
8.861746441562688759e+00 6.323899918581133761e+00 8.357843505814203766e+00 8.941544590178990504e+00 4.954251879903726952e+00 8.836836373036501158e+00 5.594702787456224513e+00 9.584509220796531892e+00 7.332405488197460741e+00
7.028197793175088748e+00 9.988591604763213283e+00 5.958993049900896288e+00 5.053602691089674082e+00 6.701308903992994281e+00 9.956605736556856101e+00 7.794986140127823759e+00 9.900754028271400387e+00 7.744454765648574934e+00
8.508235029452759335e+00 6.702634500809317331e+00 7.239886024722631319e+00 6.307003772646032402e+00 4.576650822998350243e+00 5.983477919917288723e+00 6.817832803165658540e+00 7.590388401288768350e+00 6.671475744303984712e+00
4.884119338519498754e+00 9.394747440615569545e+00 6.364222157168920369e+00 7.560388010077810250e+00 6.156047975046504028e+00 8.790832282635799189e+00 7.426806914755794686e+00 7.043792308100242927e+00 5.087500224582804265e+00
5.226982027094399186e+00 5.967064944901141921e+00 8.076875173673698782e+00 6.874614388182564539e+00 7.543351850590687135e+00 7.159755669994400051e+00 6.742080111255955188e+00 9.805266103847037229e+00 6.167939161236522416e+00
6.256553854603360776e+00 9.398421389821232097e+00 6.115683304006948262e+00 7.229625200730027679e+00 7.677258013693029959e+00 9.194721919677565580e+00 7.709984079380181932e+00 9.236064774118062815e+00 6.298839239916667054e+00
9.891191388624408276e+00 9.991836450524505864e+00 5.008215898505145702e+00 7.981432390368056851e+00 9.340920331379260588e+00 8.325635964316139948e+00 6.234083776587979742e+00 8.949191451924509266e+00 6.652668389960869177e+00
9.602988636200688433e+00 8.034630745301338806e+00 5.005360643590643477e+00 5.131474039835050682e+00 5.788019791742748943e+00 8.813307356566951967e+00 7.617019639223884475e+00 8.792419249857411856e+00 7.350795216110019403e+00
9.729585302587517859e+00 5.815387937924745287e+00 4.630071545478421591e+00 9.745744642994356610e+00 8.289290396152598106e+00 8.344799439834337917e+00 7.619703790863743720e+00 7.967143331907022841e+00 5.806463533924888232e+00
5.248153657611926093e+00 6.591740378047648896e+00 9.238843294089122082e+00 6.543594901588960511e+00 9.515590365493032721e+00 8.633110995333106885e+00 8.113226361404587195e+00 7.455532975754617375e+00 7.385746862360641707e+00
8.179322855934184844e+00 8.736970623964914751e+00 7.856792569331005005e+00 9.064463177127555227e+00 7.950253546962237294e+00 9.566641466197623345e+00 9.456986401119522156e+00 5.059889275153482302e+00 5.303384635804218483e+00
8.227584563268985463e+00 9.332620265845548602e+00 6.442420560655479633e+00 7.374375764113647591e+00 6.801567889038835801e+00 9.982774198608701965e+00 6.328653515879065772e+00 7.914238762269937055e+00 5.629253181922474703e+00
7.718670075008789766e+00 7.128507476530711706e+00 6.759352036828503607e+00 9.453951252110224246e+00 7.525030228891872675e+00 5.304890136584520910e+00 7.449010085607348230e+00 8.521521702716967184e+00 6.991321174082986367e+00
7.957016692455502138e+00 8.109423719292166766e+00 7.854757256856419012e+00 7.684567328578845391e+00 8.714589470759730006e+00 3.974107021478498147e+00 5.973037638035385122e+00 7.452366641692216298e+00 7.489567076220299491e+00
8.398913772975115322e+00 9.906393359568415491e+00 7.334478398038438485e+00 7.486628877178617358e+00 7.865780809249901750e+00 4.598787152145789925e+00 6.486891839264909088e+00 9.043913362177375959e+00 6.871295688435884230e+00
6.203806897325245373e+00 8.694935382927280187e+00 7.711149128736106029e+00 8.746699861681467070e+00 9.042779072542497687e+00 9.949666448349992365e+00 6.192819227237531976e+00 9.446207847870908836e+00 7.099868315585615264e+00
8.496419632552171919e+00 9.623561379693139628e+00 7.609471231746691267e+00 5.977477332998645032e+00 9.348557678428903728e+00 5.202194182544771728e+00 8.331333090362306848e+00 7.661471448513101024e+00 6.100625197925379162e+00
6.491500939465401743e+00 6.768397745678299771e+00 6.976032211043181164e+00 9.562088993338230480e+00 9.079199279954659474e+00 8.967221137704683542e+00 8.421542861259823098e+00 6.090417416441796128e+00 8.631108198196876913e+00
9.563568013417320657e+00 9.891689449647646626e+00 9.434637919952725937e+00 7.941196884442956794e+00 7.180472612548903122e+00 9.702212596223899865e+00 9.169327752226774209e+00 6.645159836984920076e+00 9.052998000658256217e+00
9.262480987261866971e+00 8.349934148763328068e+00 6.539065695298597269e+00 5.693302790420160520e+00 7.526680147134408472e+00 7.460537525007964632e+00 8.061042064964686560e+00 3.698989662108038701e+00 8.376902591219531402e+00
8.924789179772862013e+00 8.340223055671165397e+00 6.042577149604754894e+00 7.331581699693760612e+00 4.983123437577197556e+00 7.945602572415383591e+00 5.588167295300853432e+00 8.933640501511673548e+00 6.204828915918646715e+00
4.238261277069044652e+00 7.917641374550217215e+00 7.446292881107996919e+00 7.635607161544756494e+00 7.994958116094038836e+00 9.698018107922541375e+00 6.935580043777685333e+00 5.543104056869229801e+00 9.142152613958597129e+00
7.676240123272830118e+00 7.048610024265737017e+00 7.849901494929043544e+00 8.978278045681589603e+00 6.104553539870552825e+00 8.608202600548874983e+00 8.317211104867956450e+00 5.705062801798899130e+00 5.419804153228241717e+00
6.295539156814712989e+00 8.308172994325431659e+00 7.855759012793828155e+00 8.833050336974672234e+00 7.063617907706653654e+00 5.810200751853948908e+00 9.381504434660026703e+00 6.908449112881787535e+00 5.798273775579555256e+00
6.803938408505814550e+00 8.656199725791726252e+00 5.925596464121598572e+00 8.852571484701545756e+00 9.611504302877955652e+00 5.970014023673721582e+00 8.491015501068453375e+00 6.940219213056382230e+00 6.939630642673519034e+00
