influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 3.339123661808952814e+00 1.407682474497380604e-16 2.688980160953596162e-05 1.536155934596311691e-08 4.928003538626953284e-01 4.820691591500701884e-13 2.705157800772995693e-15 9.985684572371829326e-02 3.323732699773470634e-01 0.000000000000000000e+00 1.392036457610902958e-02 3.148682142700497124e-13 6.281992229131209797e-03 6.627008920222978751e-03 4.350162319266194511e-02 1.115511464844375633e-01 4.922231249074461874e-22 2.293486054479504149e-04 5.974482883680128781e-03 0.000000000000000000e+00 1.564023224550289859e+00 1.992553855413640301e-02 9.362817283902656884e-01 1.632270500268284815e-03 3.382729809972561341e+00 3.238623131056404814e-03 8.670395821830352914e-03 1.623618358688221372e-09 2.237871933734802282e-02 0.000000000000000000e+00 1.782199200834355679e+00 1.242408617760542137e-05 4.483146265101344908e-09 2.325538380148188507e-20 1.079630020583041555e-01 5.151374333352602973e-07 7.223618263673428075e+00 6.572077078134277994e-02 5.316664495414521463e-01 0.000000000000000000e+00 2.415797182230172702e-01 2.192221066472880425e-02 3.619528972497306762e-01 1.601522912951087729e+00 2.088656946938163001e-05 5.136894003097290141e-03 2.964972567030125575e-07 7.026552536979949583e-04 3.559143350420726493e-02 0.000000000000000000e+00 7.025487642095217033e+00 3.078273150937755644e-03 3.633934266274207831e-08 6.795906754247435771e-04 3.780478467485222372e-11 3.314533014839041725e-01 5.210885909467825240e-17 8.997575779892978964e-01 4.963843215926229019e-07 0.000000000000000000e+00 5.006771020364073621e-01 2.673185557902373964e-08 6.891420078979549994e-03 1.200336838454523977e-02 3.697670101191291132e-12 7.008767367990648367e+00 2.107948912419415296e-05 1.058011823591524792e+00 1.225389340037498932e-03 0.000000000000000000e+00 3.386408717559217796e-01 1.044646475996587574e-02 4.180892106002748188e-02 2.021747486088837920e-01 5.510573944413498347e-06 7.393357174482852244e-05 4.024961022764562447e-03 3.084091216298017746e-01 2.311326003761374204e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.632363621355029881e-01 1.148484749409617840e-16 4.400446501524420730e-05 1.752050885308986200e-08 9.938811946714636747e+00 3.353346511019229220e-13 3.044718885579937509e-15 1.030936279840585085e-01 7.056404197640644416e-01 0.000000000000000000e+00 1.724383275702869034e-02 9.193240662162121854e-13 9.293533324207405369e-03 4.228669492696580587e-03 1.423329153799930864e-02 7.869510207654016598e-02 4.925511031382013369e-22 8.708441570433221254e-05 1.232717179906062943e-01 0.000000000000000000e+00 1.993370310703362236e+00 8.252634161027050429e-04 1.116298630814508863e+00 1.313728687712007945e-02 2.737102689234905295e+00 7.093166494853083565e-03 5.033533323825744032e-01 1.370592123651157391e-10 7.626916094808215175e-03 0.000000000000000000e+00 7.205053702034526497e-02 2.142148249476051365e-06 2.090965882809248667e-08 1.368660136088291561e-20 5.606537789190448734e-02 1.245500497091512360e-06 9.189075306349925309e-01 3.194594820394049961e-01 6.925957878384139677e-02 0.000000000000000000e+00 2.026055186135679864e-01 7.842085978494824083e-02 3.907208010399951248e-01 1.496635732156569087e+00 1.270393920389003271e-04 1.042446805890877987e-02 2.022340430136752742e-07 1.299076642089332361e-03 1.813758441704919205e-02 0.000000000000000000e+00 9.665813155069301388e+00 3.354105866863227488e-03 7.187027989360083407e-07 8.536387151720654367e-04 1.940102690427104411e-11 1.308078550577800592e-01 8.338997107291378284e-17 1.203463385226620080e-01 4.889789613424318275e-07 0.000000000000000000e+00 3.740231344068881136e-03 2.998399731493092752e-07 1.564355584717011527e-02 3.975310159289398987e-02 1.558940644087453528e-12 1.475112202773298797e+00 6.649438271457893351e-07 3.142609243133311914e+00 8.479621623787228155e-03 0.000000000000000000e+00 3.248390079455368840e-01 1.624182836839778432e-02 6.143115979982662761e-02 3.700955803683037004e-01 4.476009634397257279e-05 3.565771162137608484e-05 8.199296450256250918e-04 4.579729393235904555e-01 5.195928438281110368e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.809627257398875866e-01 2.056204047098011002e-16 3.628059723467877017e-05 6.658599873423508258e-08 7.755181305541488435e+00 2.426331843984172465e-13 4.861050991112489705e-15 1.198106889425474136e-01 1.003265823798323408e+00 0.000000000000000000e+00 6.404539665054459312e-03 4.498226249475730025e-12 6.812567232716467032e-03 4.163752340433690517e-03 1.794933188419848835e-01 1.182441541455562239e-01 5.677695340667118251e-22 2.045185809360392328e-04 9.377376950761194818e-01 0.000000000000000000e+00 1.130055085949486227e+00 1.320011071259943967e-03 1.119242817217228625e-01 6.735806949832643525e-03 2.462408845993910411e+00 5.943789807174063369e-03 7.132118804033561466e-01 2.491248042278210721e-10 6.925619363983730355e-03 0.000000000000000000e+00 5.650233588353146749e-03 2.214189494741443217e-06 2.141841860081270301e-08 3.592133400468968062e-21 1.819872055129548999e-02 4.298883886041113317e-07 5.750734445820120389e-01 8.520945682902870688e-01 8.244004939372756580e-02 0.000000000000000000e+00 1.688272246915444585e-01 5.846833606430109492e-02 1.633703404108828028e-01 1.657361478736579796e+00 2.179838461772989078e-05 1.175469478351635596e-03 1.782239184663891673e-07 1.308870109172571763e-03 1.713642735623341351e-02 0.000000000000000000e+00 3.546801850417170776e+00 1.124350083920259719e-03 1.825678271658780723e-06 9.263585403967050961e-05 1.261311880491537045e-10 1.694639633802005052e-01 3.782671490806127611e-15 3.067252530484875228e-01 4.238130854334693774e-07 0.000000000000000000e+00 8.082682668524222847e-03 1.470755186878431218e-07 1.657172797028905881e-02 4.784080301056843620e-02 1.073539708624436206e-12 1.643616394741624243e+00 5.179156520382210633e-07 1.133601529870242874e+00 3.600513050630010231e-03 0.000000000000000000e+00 2.259745484636530299e-01 6.929873454913865194e-02 1.216500875607417348e-01 2.229802642261244083e-01 7.290855416845620090e-06 5.298214228664394233e-05 1.462814111619835118e-03 1.010153083146358544e+00 1.467062390892677828e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.597623572952556747e-01 3.744621142075339398e-17 1.334847790123345367e-05 3.513519331800156807e-08 8.478731946789647367e+00 2.576632420569118277e-13 2.435303573598551622e-15 1.052113110796852186e-01 4.605542179393686264e-01 0.000000000000000000e+00 9.939372122539551560e-03 6.735381321077432876e-13 1.182596218246912551e-02 8.182170654938928506e-03 3.385552232171357839e-02 9.304099485586746210e-02 2.527787607999065471e-22 3.948715033136703987e-04 1.089867412166856786e+00 0.000000000000000000e+00 9.489214586980923016e-01 1.176680946912131431e-03 1.246435294097970048e-01 9.767977357609189393e-03 9.424187676620110476e-01 9.918093417697112363e-04 1.789779426962428976e+00 1.835023367854492693e-09 3.607484288798736005e-03 0.000000000000000000e+00 1.612188042085736014e-03 1.052556092297244632e-05 4.419018152790474996e-08 2.023010852901957328e-21 1.879847582986214280e-02 7.170529539874125616e-07 5.817303593109751647e-01 5.071014557759805363e-01 6.486848316954872684e-02 0.000000000000000000e+00 8.083756051316141056e-01 1.822098843576374916e-01 8.053319459820779125e-02 2.628439257604748391e+00 1.605865454861908617e-05 1.024624242581551005e-03 7.402962500274713769e-08 1.027315323470828897e-03 1.723298771613663086e-02 0.000000000000000000e+00 1.917449440241188130e+00 2.992595968638259683e-03 2.264010481142929669e-06 4.717048188027557053e-07 2.928819395990605257e-10 6.590990666187179770e-01 3.657266455801854127e-14 1.117396830360690485e+00 1.502020790169932603e-07 0.000000000000000000e+00 4.415219051317309491e-05 1.409959550642828355e-07 4.334660544227689552e-03 6.469331144386794574e-02 4.270945959692332698e-13 1.694351322512850588e+00 7.827788006957271476e-07 4.988229919844618387e-01 2.475966079856551077e-03 0.000000000000000000e+00 9.906350879909599227e-02 3.304374425609486743e-02 8.722032087526608857e-01 3.443359647442217897e-01 1.010438651177184444e-05 2.472619622205559221e-05 1.501946684257460035e-03 1.085353663978206207e+00 3.241559900993445376e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.321609790219414826e+00 6.923148680707871193e-18 1.306335094551183954e-05 1.579656786685991535e-07 7.828780966487726367e+00 9.079444325525430947e-14 8.476748635189466823e-15 2.553441740897132384e+00 6.624783251644714710e-01 0.000000000000000000e+00 3.869037961447942178e-03 2.265773738527215729e-13 8.485060488244803092e-03 5.029684225337695963e-03 4.446008426590557921e-02 4.432855200007217861e-02 6.132950528710335944e-22 1.005592716432036774e-03 1.170935055438726780e+00 0.000000000000000000e+00 2.426158354789521021e-01 6.347872981888525411e-03 2.788212641124895863e-02 1.218212806014296046e-02 1.053350217340103923e+00 8.537142346473282524e-04 3.434847647261488390e+00 1.019969319051780876e-08 1.192370488789267630e-03 0.000000000000000000e+00 3.960261675263092307e-02 7.088976311407504963e-07 3.736868223368489550e-08 1.608990801445688089e-21 1.645272716361821999e-02 3.448657029614024230e-07 6.128945278687930598e-01 2.221500833047417078e+00 2.213984639450542607e-02 0.000000000000000000e+00 1.842656742579823481e+00 1.827473435325712270e+00 1.396066055871132139e-01 2.139509509027156309e+00 1.781039546426272700e-05 1.690499761917181511e-03 6.233518036802153494e-08 4.699522154139187773e-03 3.024621912968956938e-02 0.000000000000000000e+00 1.613258596507200160e+00 2.932671699744904964e-02 1.109186906362914532e-05 3.021983125206613907e-06 9.917310206883538474e-11 1.793442095915783074e+00 4.268359940948960199e-14 1.636271717601076592e+00 2.736441509513403695e-07 0.000000000000000000e+00 2.270148691526763360e-04 1.282427671969950555e-07 1.710189524134608742e-03 1.636155247789266437e-02 1.313448477090778989e-14 2.285626942897578395e+00 4.168040086818039525e-06 7.396315342347631328e-01 1.007483500766960700e-02 0.000000000000000000e+00 1.797258808555783904e-01 3.871639211878386000e-02 2.453386628423497307e+00 2.277997028365206678e+00 1.507064613008337982e-06 1.296263709577999141e-04 3.513081094629315164e-03 1.022423338974851159e+00 4.931683761449631720e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.001265022294048929e-03 5.409184484646247222e-18 2.652536252356422884e-05 1.616108968227149460e-06 7.765136764686283222e+00 1.561235904802543969e-13 7.503038594518034474e-13 1.433088498040831382e+00 5.625074116596980728e-02 0.000000000000000000e+00 9.569152562290772577e-04 6.785431563657171949e-14 2.359454111850274680e-03 2.347911365495350400e-03 1.340305123619807692e-01 1.880967341593385925e-02 4.379798263087444847e-22 4.902576068488069018e-04 5.327908835121224485e+00 0.000000000000000000e+00 7.741735804027019552e-02 1.713804686226357357e-02 2.780534270805386232e-02 2.430151040767581511e-02 8.822531987087531835e-01 1.444355821748559638e-03 3.942214350845603121e-01 1.707255594930137978e-08 4.843342454711060951e-03 0.000000000000000000e+00 1.283031868995501007e-02 1.065027291949789871e-06 5.943713509610142482e-08 1.007562900412414679e-21 4.633169040141408429e-02 2.179496593084423990e-08 5.632445630684153048e-01 2.376015065653697966e-01 5.991064056209544075e-02 0.000000000000000000e+00 1.054982969774634238e+00 1.851015543619455306e+00 6.424395458784860902e-02 1.447678612387219566e-01 1.866633457732175380e-05 4.222515905707313437e-03 7.306961762101898762e-09 2.379579647987168506e-02 5.614348866524267179e-02 0.000000000000000000e+00 1.360203070612333587e+00 5.278770037949098715e-02 3.941170676887136136e-06 4.051114937204481726e-06 2.378801266881288554e-10 5.355931334615388062e-01 3.617899200680701946e-14 8.509076173604707805e+00 3.610509634273655498e-09 0.000000000000000000e+00 6.221562719209842215e-04 1.681666072440988528e-06 9.330343598361971746e-02 1.253860042803891725e-02 6.466837431627448733e-14 5.781859886578997632e+00 5.577127646234844176e-06 5.461720297661345036e+00 1.426392472970790422e-02 0.000000000000000000e+00 1.789777292472426728e-01 2.812365329647448231e-02 2.685451574269964059e+00 1.875077457864399166e+00 1.197559989365069292e-06 3.547689666402864127e-04 2.749164749729739242e-04 1.915574424225752415e+00 1.951375536053250315e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.171721856059288108e-02 3.320659240583932671e-18 1.915112323852549429e-05 1.128405822702012664e-06 8.327182433497874570e+00 1.656726020402984365e-13 4.906939835290217284e-12 1.490563984381178209e+00 9.714471515705830340e-02 0.000000000000000000e+00 8.228817220059105953e-04 9.948024486474448026e-14 2.249678909321004177e-06 2.247038473874902076e-04 2.407560703616053177e-01 2.103551880106815583e-02 3.047606550049160110e-21 3.469523929327367846e-04 5.357222047630694206e+00 0.000000000000000000e+00 1.379168552350555077e-01 1.144437790029199098e+00 5.128152616796968072e-02 6.625260931407496445e-02 4.653423021567435036e+00 8.727504112945696710e-03 4.358596027110672733e-02 5.948862719502846753e-05 9.059049841475395881e-03 0.000000000000000000e+00 1.584299196334908177e-02 1.317824513039749817e-07 8.807804110439757122e-08 5.206555152418861911e-21 8.610394902017241836e-02 2.229474972871547909e-08 4.526511521563533202e-01 1.358875305512817988e+00 8.911269449637108930e-02 0.000000000000000000e+00 3.560524849469987596e-01 1.954623998950507424e+00 3.652330373789714098e-03 5.931223686213522167e-02 2.633233156897405700e-05 3.120862253726945559e-03 5.380214215610132798e-09 3.104740974913000953e-02 3.004909977456457406e-03 0.000000000000000000e+00 1.405787697001891212e+00 7.823044016630022190e-02 6.838334824852926112e-06 5.538447965968237879e-06 2.182470295155964939e-10 2.582250904110165446e-01 5.618132523583328858e-14 7.559048167355916448e+00 1.061621819771899851e-11 0.000000000000000000e+00 4.266550707409067986e-03 1.726973928848556991e-06 4.211520375088457363e-02 1.472097502139938473e-02 6.317202849437293032e-14 3.364084090729492882e+00 8.116144817719678518e-06 2.811086957826944843e-01 8.266973338992081866e-01 0.000000000000000000e+00 4.415402564651422362e-02 4.307738027309226392e-01 4.030239921854616991e-01 1.606210159458446030e-01 1.512141511847950987e-07 2.265176127841401349e-04 8.493956042145047857e-05 9.203021478245250464e-02 7.051374267898104231e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.754232910478187756e-03 4.117186806494892967e-18 1.313569116816260366e-05 1.198912396946939573e-06 6.942022074516426500e+00 1.171375108184131041e-12 1.566650857227202510e-10 2.886066582942977687e-01 4.799756546715259753e-01 0.000000000000000000e+00 1.843798096824911703e-04 1.083275111083242882e-13 1.839866052656998825e-06 1.005353398225662795e-03 9.456079485659861505e-02 2.803257364699615270e-02 2.289717657755135729e-21 1.291661709013586603e-04 8.469252190597501340e+00 0.000000000000000000e+00 2.701468498592589085e-01 4.209923895919440717e+00 1.414498117712007647e-02 2.440988572706539669e-02 3.383180223147822296e+00 5.557871183759241582e-04 7.539302683406813588e-02 3.137738255454984365e-04 3.780678944361208493e-02 0.000000000000000000e+00 8.353352180245953232e-04 3.065208086358288691e-07 4.703371667808292672e-08 2.615384077128162444e-20 2.265422115209578952e-02 9.745584654733186525e-08 2.801326718624072565e-02 1.967589411029800228e+00 8.476658550800433845e-02 0.000000000000000000e+00 3.476791569162392126e-02 7.732819914769188674e-02 2.429747485695253444e-03 2.203970216563066672e-02 1.639900702567552275e-05 1.131839808308621577e-03 2.781479677453253185e-09 5.099505521849943129e-02 8.455281143225597870e-04 0.000000000000000000e+00 3.888120024862073976e+00 8.875547084927907712e-03 1.834969705151916284e-04 3.022636559998661405e-06 6.055659330230408127e-10 1.282211397552975196e+00 7.279384912381164919e-14 8.792509898040844263e+00 5.271172089735632349e-13 0.000000000000000000e+00 1.240800803612443146e-02 5.003617748665741054e-06 3.867563574769765367e-02 8.320983792125131659e-03 1.111137285969029165e-13 9.304996231599494960e-01 3.493437712668823447e-06 1.673215266100144816e-01 7.938258653073868576e-01 0.000000000000000000e+00 5.635304627851961401e-02 1.167184444525224407e+00 6.165767791935394121e-02 1.211854488435917115e-01 1.631594654451724638e-07 1.222036289927159449e-03 3.224421708235462674e-04 1.331068817332974774e+00 5.759333325686061961e-02 0.000000000000000000e+00
0.000000000000000000e+00 7.493963682587296551e-04 5.851589860041734169e-18 9.210243546402227700e-06 4.362249156704945650e-07 9.539330630446592352e+00 1.386765237256655050e-12 1.244262805150733491e-10 9.283618746366213703e-02 7.468878013395705562e-01 0.000000000000000000e+00 2.371841047285362929e-04 1.227949398489736970e-13 6.704534714771666566e-07 5.204934853947273607e-04 2.890378649492653801e-02 2.223290719855622322e-02 3.009375169175574099e-21 9.928882560582893025e-05 2.540659854835720655e+00 0.000000000000000000e+00 2.936344126115123743e+00 3.396939782134303698e+00 2.624971024875329476e-03 2.066776646989085253e-02 3.308644511855171721e+00 2.693917062837624960e-04 5.846689656773906840e-02 4.431306520808728808e-04 1.479025508276024352e-02 0.000000000000000000e+00 1.035634417977039683e-04 2.426247271306317830e-07 5.961090037995553927e-09 1.838162216827870601e-20 6.053780310702843587e-02 5.246249635120489652e-08 3.305726218714340886e-02 2.199646572174997150e+00 1.143627182703519513e-01 0.000000000000000000e+00 2.600155606600349292e-02 1.128645951735216500e-02 4.193413593421686791e-03 2.824479042187834354e-02 1.361486458789405286e-05 1.362527575757632638e-03 3.815164076590748909e-09 1.937974055487971525e-01 6.100782044381608538e-04 0.000000000000000000e+00 2.772945100801976537e+00 1.300206098660123405e-02 2.545884688707391458e-04 6.981637931643072336e-08 3.097826186772787750e-10 4.313105792402886496e-01 1.462198204015530099e-13 6.348892992670371882e-01 5.603362997242301796e-13 0.000000000000000000e+00 1.915608959140207776e-02 2.312099954097375143e-05 1.221500978620029647e-02 6.246298034387128689e-02 1.377723032095986242e-13 6.200801973947012158e-01 4.006094807633999047e-06 3.929891955053910757e-01 1.754818293257045081e+00 0.000000000000000000e+00 2.345488047299814152e-02 4.133636820938360046e-01 5.860463226254649348e-03 8.064440945850068765e-01 2.927516220578720754e-07 6.552814965881534814e-04 5.190225232820088212e-04 4.276493540483180311e+00 4.339750843749128062e-02 0.000000000000000000e+00
0.000000000000000000e+00 4.297383037499523124e-04 2.114193829745518978e-17 2.716615033319175676e-04 4.227589882154909424e-07 1.165944611993783298e+00 3.962315276314127281e-13 9.925741852474092779e-11 1.341733798955058003e-02 2.328748052834894167e-01 0.000000000000000000e+00 3.379033867735359623e-04 1.503941931646847629e-12 4.908160542373218267e-07 3.902422836212744782e-04 3.036837028798979824e-03 3.140930486116686599e-02 3.876371967093456464e-21 1.610984142482539856e-03 4.144722336795032547e+00 0.000000000000000000e+00 1.276935331663940909e+00 3.313528788698961502e+00 6.893879880669832308e-04 8.455401807117277069e-03 3.697263377041495880e-01 8.364424270843324029e-05 5.450057612009732988e-02 7.427132983527852828e-04 8.831827888217358381e-04 0.000000000000000000e+00 2.530270491380078531e-05 2.864312621365134710e-07 5.930064375096941682e-09 1.002245878470608273e-20 3.320558795904199681e-04 5.654056882260012915e-09 4.189874650687243351e-02 1.971458118944433568e+00 1.029460985250759963e-01 0.000000000000000000e+00 2.149027456990020707e-02 6.484450392941985830e-02 4.088566756972219357e-03 8.565004412792566815e-03 9.507963108205174448e-05 1.419137843720183565e-03 8.945604015608422361e-10 3.879363832777124044e-01 1.619482296303942706e-02 0.000000000000000000e+00 1.362511928560095065e+00 9.321590502094211084e-03 4.831403790816558353e-04 8.911569414419984561e-08 8.537063246260265877e-11 2.283052768480463346e+00 1.489180615679675077e-13 4.310121649819571577e-01 6.244171622622700457e-13 0.000000000000000000e+00 1.984746781990072428e-02 6.651276146312659165e-06 8.919289180335836925e-03 5.405744441057432764e-02 1.674232510590915222e-13 7.328223908722696356e-01 4.937908520335026275e-06 2.987105151373418144e-01 3.420047458300009779e+00 0.000000000000000000e+00 1.251691681307528503e-01 1.254173138508159369e+00 1.386636481224599784e-03 8.259110896178329941e-01 4.269836883145124523e-07 9.816606028419432028e-03 1.652064364202114014e-04 3.110760036948685858e+00 4.190598659344265189e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.972622457732723517e-02 8.565847402389113968e-19 1.159802744728904040e-04 1.718942871097622397e-06 2.377435377465460853e+00 3.148029056759398791e-13 3.833413971410236346e-11 2.345624608916419170e-04 1.360852765937774711e+00 0.000000000000000000e+00 3.047015124832644795e-04 1.019982900795473422e-12 6.187347319298921370e-08 1.629726857141184325e-04 4.871017603222797831e-04 1.084964520741669020e-01 1.478084252890538886e-21 1.541763677467370862e-03 2.850127757771964365e+00 0.000000000000000000e+00 8.722224014070237286e-02 1.439419133062727729e+00 2.947008813773986657e-03 3.433919532375754279e-03 3.697983550849262557e-01 3.594761072272347040e-06 5.057183348021710573e-02 6.709012477477121084e-04 1.153932620813754011e-03 0.000000000000000000e+00 2.554250077183814097e-05 1.107289734559007598e-07 2.396733147908134704e-09 1.751133078418047501e-20 2.090038003604362965e-04 1.327007613484062462e-09 2.655701907458101751e-01 4.663468426614032047e+00 9.263868490541043998e-01 0.000000000000000000e+00 2.450368405014850468e-02 5.734149625108032888e-02 7.231345514714260930e-03 3.208532525321183739e-03 1.790058184443301761e-05 2.971221123879584369e-01 1.069231393247965028e-08 7.062734272245180023e+00 1.224834502610469382e-02 0.000000000000000000e+00 1.581955212719867498e+00 2.521593551388376930e-01 1.955981600049909257e-04 1.608281251744981767e-07 1.511429430453437732e-10 7.414701066051567757e+00 1.830094092709645324e-14 5.201435406110380688e-01 1.664975488696064452e-13 0.000000000000000000e+00 2.718309447090260303e-02 1.628447204395962736e-05 7.275217562352048230e-03 4.773410134461590626e-02 4.969638486063502343e-14 1.330334837404784976e+00 4.049372855667468774e-06 1.434665315106773420e+00 5.413801050501907408e-01 0.000000000000000000e+00 3.470274982841681788e-01 9.953739686211171556e-01 1.041859593814400227e-03 4.313236367175755093e-01 6.171183132152096095e-08 1.979686167427806634e-02 1.484788063865680446e-04 3.377290311370944043e+00 4.195061145333609659e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.644941942774898126e-03 1.121877653992642197e-17 7.728584135415781167e-04 2.251377307683484126e-06 7.436713553736147730e+00 4.704475557724528225e-13 4.399060736851391909e-12 2.491766192679963077e-02 2.320023661222621048e-01 0.000000000000000000e+00 1.886272537743956257e-02 5.707081327929761154e-13 7.970435901048312279e-07 2.476172448879483505e-04 2.397804159866033838e-04 1.078960848280620943e-01 2.245605015153354846e-21 1.592388882962729761e-03 6.281455137022054380e+00 0.000000000000000000e+00 1.117955840258951644e-01 5.134716906299278349e+00 3.082754345810108723e-02 1.035244355225956340e-03 1.152159767145295444e-01 1.757325461573593374e-06 7.221934418679039069e-01 4.809418372318323941e-04 2.661091140235422861e-04 0.000000000000000000e+00 5.760140292440820684e-05 2.761529273273266424e-07 4.602913495106079852e-09 2.168833643614483193e-19 7.824633491283593465e-06 5.781437464041609540e-09 2.473123382357665101e-01 3.407659456754229765e+00 1.135762154073206132e+00 0.000000000000000000e+00 4.085843309948396403e-04 3.166962375203076496e-02 1.035426754051203954e-03 7.459978194638880022e-04 2.182696833150002047e-05 4.620902282394621641e-01 3.150947257658218554e-09 9.116906966540557988e+00 2.249056793255093875e-02 0.000000000000000000e+00 1.743248101890095270e-01 7.255568129660028287e-01 1.422780068861581159e-04 2.109044487012977831e-07 2.139339251603275735e-09 3.636261058281152536e+00 1.915965124094121855e-14 1.097856854045257437e-02 1.202774007718270956e-13 0.000000000000000000e+00 1.017319838903853017e-02 2.037955591093482455e-05 1.690326310306822580e-02 3.322206658575455052e-02 2.584884250070819999e-14 9.416165989331148900e-02 4.621864118996238884e-06 7.351275205450292560e+00 6.220896949815668542e-01 0.000000000000000000e+00 5.239885669988069150e-01 6.346199785072681454e-01 8.294896438028552532e-02 4.398337889527275529e-02 5.804495953048797151e-08 3.228111932468769041e-02 5.192831959506243874e-05 1.041004708696735559e+00 5.625692909970691526e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.013487187682087322e-03 7.791133659905083659e-18 1.004691525822947080e-03 5.183668238890947161e-07 2.189503030345084866e+00 3.465414263433436577e-13 4.807940654875666861e-12 1.150683831006884816e-01 1.662133439623918463e-01 0.000000000000000000e+00 1.583027725690939677e-02 1.350097381949620492e-12 4.876360374085057412e-07 1.675756993981974453e-04 2.728191962817542418e-04 1.538447901673318519e-01 4.262085312129184119e-21 1.820729714014631155e-03 8.852426402351346368e+00 0.000000000000000000e+00 1.171722017664291737e+00 4.468485555511139573e+00 1.645807324621231527e-01 6.441394315366373233e-04 1.014393409108024918e-01 1.361790051930417246e-06 8.298229397832976861e-01 2.572830015105344510e-04 2.554310570595867930e-04 0.000000000000000000e+00 3.369172367429355174e-05 9.602378820374146572e-08 3.497644616103153204e-09 5.406629936857061714e-19 1.155034364974217495e-05 2.802222967755819607e-08 1.017225344177306451e-01 3.735317008788778814e+00 5.014565632410343810e-01 0.000000000000000000e+00 4.510931690910712898e-04 3.387722118928719606e-02 1.090004081589676524e-03 2.299548405459754963e-03 1.526221375245026671e-05 1.178759936331687519e-01 2.441967043516172671e-10 8.809671908484141056e+00 8.019632729414596928e-02 0.000000000000000000e+00 3.522502092306999122e-02 1.401328600494159859e+00 3.896943080607923496e-06 1.499907615264170961e-07 1.348619304054171648e-09 3.984993515799234665e+00 8.710601955015362537e-14 4.477745069317601127e-03 1.682839935942541682e-13 0.000000000000000000e+00 1.107712978413758972e-02 5.993776429214663949e-05 5.077775188024817588e-03 3.023269816160546394e-02 3.135857428926282002e-14 9.691145887976888862e-02 4.337832952877655194e-06 7.147510917459136692e+00 1.473245182746728554e+00 0.000000000000000000e+00 4.064359331020850341e-01 5.599128075727921594e-01 2.703366635986024780e-01 2.887008079386819692e-01 1.474065446373367775e-05 9.252560032768251605e-03 6.291655965853225091e-05 2.343911656926252363e+00 8.243675613794316376e-03 0.000000000000000000e+00
